stitle,n()
Cortinarius hirtipes PC P. Moenne-Locc. PML362 ITS region; from TYPE material,57
Cortinarius infractus var. aeruginosus PC X. Carteret 2006-66 ITS region; from TYPE material,53
Cortinarius juxtadibaphus PC R. Henry 3880 ITS region; from TYPE material,65
Cortinarius kristinae O TEB441-04 ITS region; from TYPE material,51
Cortinarius kuehneri IB 19650042 ITS region; from TYPE material,1
Cortinarius lilaciotinctus IB 19950686 ITS region; from TYPE material,51
Cortinarius lintrisporus G 288825_1 ITS region; from TYPE material,54
Cortinarius luteiaureus H 6033617 ITS region; from TYPE material,78
Cortinarius luteicolor MICH 10389 ITS region; from TYPE material,72
Cortinarius luteo-ornatus IB MM1962/0027 ITS region; from TYPE material,51
Cortinarius luteobrunnescens MICH 10371 ITS region; from TYPE material,69
Cortinarius maculatipes G 292695_1 ITS region; from TYPE material,53
Cortinarius mendax PC A. Bidaud 07-10-162 ITS region; from TYPE material,65
Cortinarius metarius MICH 10374 ITS region; from TYPE material,78
Cortinarius microglobisporus IB 20110123 ITS region; from TYPE material,63
Cortinarius minoscaurus PDD 71005 ITS region; from TYPE material,51
Cortinarius misermontii PC R. Henry 84.134 ITS region; from TYPE material,69
Cortinarius montanus MICH 10377 ITS region; from TYPE material,78
Cortinarius montanus var. fuligineofolius IB 19910682 ITS region; from TYPE material,64
Cortinarius multiformis var. caesiophyllus PC P. Moenne-Loccoz 882 ITS region; from TYPE material,72
Cortinarius murinascens H I. Kytovuori 08-958 ITS region; from TYPE material,2
Cortinarius mycenarum PDD 107715 ITS region; from TYPE material,61
Cortinarius naphthalinus PDD 70505 ITS region; from TYPE material,51
Cortinarius nauseosouraceus H T. Niskanen 09-161 ITS region; from TYPE material,15
Cortinarius neofurvolaesus S CFP1438 ITS region; from TYPE material,52
Cortinarius neotriumphans G 297063_1 ITS region; from TYPE material,54
Cortinarius nolaneiformis PRM J. Velenovsky 857042 ITS region; from TYPE material,78
Cortinarius nucicolor H 7018310 ITS region; from TYPE material,2
Cortinarius obsoletus G 00262069 ITS region; from TYPE material,78
Cortinarius occidentalis MICH 10382 ITS region; from TYPE material,78
Cortinarius occultus G 292926_1 ITS region; from TYPE material,54
Cortinarius ochraceobrunneus G 00126800 ITS region; from TYPE material,64
Cortinarius ochroamarus H T. Niskanen 04-761 ITS region; from TYPE material,65
Cortinarius ochropallens H T. Niskanen 11-471 ITS region; from TYPE material,73
Cortinarius ochropudorinus PC P. Moenne-Loccoz 2339 ITS region; from TYPE material,53
Cortinarius olididisjungendus H 7000854 ITS region; from TYPE material,2
Cortinarius olivaceoluteus WTU J.F. Ammirati 8443 ITS region; from TYPE material,78
Cortinarius oliveopetasatus IB 19950360 ITS region; from TYPE material,69
Cortinarius olympianus MICH 10386 ITS region; from TYPE material,78
Cortinarius orasericeus PC R. Henry 70239 ITS region; from TYPE material,69
Cortinarius oregonensis MICH 10387 ITS region; from TYPE material,78
Cortinarius orichalceus var. olympianus MICH 10390 ITS region; from TYPE material,72
Cortinarius pallidifolius MICH 10392 ITS region; from TYPE material,78
Cortinarius pallidirimosus H 6035694 ITS region; from TYPE material,78
Cortinarius papaver PDD 71003 ITS region; from TYPE material,51
Cortinarius parafulmineus G 00126946 ITS region; from TYPE material,78
Cortinarius paranomalus G GK 1142 ITS region; from TYPE material,52
Cortinarius parolivascens PC P. Moenne-Loccoz 29 ITS region; from TYPE material,53
Cortinarius patrickensis IB 19950617 ITS region; from TYPE material,72
Cortinarius peraurilis PDD 107505 ITS region; from TYPE material,51
Cortinarius perelegans PDD 70500 ITS region; from TYPE material,52
Cortinarius periclymenus PDD 71008 ITS region; from TYPE material,51
Cortinarius persicanus PDD 70507 ITS region; from TYPE material,51
Cortinarius persplendidus PDD 27168 ITS region; from TYPE material,51
Cortinarius piceidisjungendus H T. Niskanen 11-443 ITS region; from TYPE material,78
Cortinarius picoides PDD 70501 ITS region; from TYPE material,51
Cortinarius pinigaudis H TN05-133 ITS region; from TYPE material,51
Cortinarius pitkinensis WTU F-040015 ITS region; from TYPE material,78
Cortinarius politus WTU J.F. Ammirati 13416 ITS region; from TYPE material,78
Cortinarius ponderosus MICH 5846 ITS region; from TYPE material,78
Cortinarius porphyrophaeus PDD 27263 ITS region; from TYPE material,51
Cortinarius privignipallens H I. Kytovuori 04-050 ITS region; from TYPE material,73
Cortinarius pseudobovinus IB 19890300 ITS region; from TYPE material,78
Cortinarius pseudofallax PC 0124963 ITS region; from TYPE material,78
Cortinarius pseudogracilior PC P. Moenne-Loccoz 4858 ITS region; from TYPE material,78
Cortinarius pseudominor PC P. Moenne-Loccoz 4750 ITS region; from TYPE material,53
Cortinarius pseudotalus PC P. Moenne-Loccoz 4859 ITS region; from TYPE material,53
Cortinarius pseudovariegatus IB 19970296 ITS region; from TYPE material,69
Cortinarius puniceus K PDO21091957 ITS region; from TYPE material,51
Cortinarius purpurascens H I. Kytovuori 98-2121 ITS region; from TYPE material,78
Cortinarius rapaceoides G 00127015 ITS region; from TYPE material,64
Cortinarius rattinus PDD 71009 ITS region; from TYPE material,51
Cortinarius refectus PC A. Bidaud 96-09-73 ITS region; from TYPE material,62
Cortinarius rex-claricolorum PC A. Bidaud 04-09-163 ITS region; from TYPE material,78
Cortinarius rioussetiae PC R. Henry 84.70-78 ITS region; from TYPE material,69
Cortinarius rosargutus PC R. Henry 70477 ITS region; from TYPE material,69
Cortinarius roseobasilis WTU M.Beug 20MWB111813 ITS region; from TYPE material,72
Cortinarius rubrophyllus G R. Baubet No. 234 ITS region; from TYPE material,65
Cortinarius rufoallutus PC P. Moenne-Loccoz 635 ITS region; from TYPE material,78
Cortinarius rufoallutus var. caesiolamellatus PC P. Moenne-Loccoz 4905 ITS region; from TYPE material,53
Cortinarius sannio IB 19970352 ITS region; from TYPE material,78
Cortinarius saturniorum PDD 67176 ITS region; from TYPE material,51
Cortinarius saxamontanus MICH 309 ITS region; from TYPE material,78
Cortinarius scaurus var. notandus PC A. Bidaud 94-08-32 ITS region; from TYPE material,53
Cortinarius serarius S F44754 ITS region; from TYPE material,1
Cortinarius sobrius H P. A. Karsten 3235 ITS region; from TYPE material,69
Cortinarius sordidemaculatus PC 0088382 ITS region; from TYPE material,53
Cortinarius sphagnetorum G 294505_1 ITS region; from TYPE material,53
Cortinarius sphagnoravus S F44869 ITS region; from TYPE material,12
Cortinarius squamosocephalus PC P. Reumaux 99670 ITS region; from TYPE material,78
Cortinarius stuntzii WTU S.A. Rehner 394 ITS region; from TYPE material,62
Cortinarius subamaricatus PC A. Bidaud 94-10-313 ITS region; from TYPE material,53
Cortinarius subargyronotus H 7018127 ITS region; from TYPE material,2
Cortinarius subcagei H T. Niskanen 12-217 ITS region; from TYPE material,62
Cortinarius subcrassoides G 296100_1 ITS region; from TYPE material,52
Cortinarius subcyanites PC P. Moenne-Loccoz 5304 ITS region; from TYPE material,52
Cortinarius subdecoloratus G 294849_1 ITS region; from TYPE material,53
Cortinarius subexitiosus H T. Niskanen 09-116 ITS region; from TYPE material,69
Cortinarius subfoetens IB 19890307 ITS region; from TYPE material,78
Cortinarius subfraudulosus H I. Kytovuori 11-006 ITS region; from TYPE material,78
Cortinarius sublilacinopes ITS region; from TYPE material,78
Cortinarius subopimus G 295707_1 ITS region; from TYPE material,52
Cortinarius subpurpurascens H K. Liimatainen & T. Niskanen 08-059 ITS region; from TYPE material,53
Cortinarius subpurpureophyllus MICH 10421 ITS region; from TYPE material,52
Cortinarius subrufulus H T. Niskanen 09-207 ITS region; from TYPE material,69
Cortinarius subrugulosus PC A. Bidaud 05-10-263 ITS region; from TYPE material,78
Cortinarius subserratissimus H I. Kytovuori 11-017 ITS region; from TYPE material,73
Cortinarius subsolitarius MICH 10426 ITS region; from TYPE material,78
Cortinarius subspadiceus G 295709_1 ITS region; from TYPE material,53
Cortinarius subsulfurinus H T. Niskanen 11-093 ITS region; from TYPE material,72
Cortinarius subvariiformis G 295131_1 ITS region; from TYPE material,53
Cortinarius superbus MICH 10430 ITS region; from TYPE material,78
Cortinarius tacitus PC A. Bidaud 05-09-72 ITS region; from TYPE material,51
Cortinarius tenuifulvescens H 7000956 ITS region; from TYPE material,75
Cortinarius tiliae O F59397 ITS region; from TYPE material,64
Cortinarius tillamookensis MICH 139446 ITS region; from TYPE material,69
Cortinarius timiskamingensis NBM D. Malloch 3-9-81/2 ITS region; from TYPE material,2
Cortinarius triumphalis G 295720/1 ITS region; from TYPE material,72
Cortinarius turgidipes PC A. Bidaud 93-10-425 ITS region; from TYPE material,62
Cortinarius turmalis S F44755 ITS region; from TYPE material,2
Cortinarius uraceisporus H 6001791 ITS region; from TYPE material,76
Cortinarius uraceomajalis BP B. Dima 1623 ITS region; from TYPE material,78
Cortinarius uraceus H T. Niskanen 04-872 ITS region; from TYPE material,78
Cortinarius uxorum MA 91813 ITS region; from TYPE material,51
Cortinarius vacciniophilus O T.E. Brandrud 17-88 ITS region; from TYPE material,52
Cortinarius veneris G 295754_1 ITS region; from TYPE material,52
Cortinarius vinaceobrunneus WTU J.F. Ammirati 13301 ITS region; from TYPE material,71
Cortinarius vinaceogrisescens WTU M.Beug 03MWB111913 ITS region; from TYPE material,69
Cortinarius violaceomaculatus S CFP1449 ITS region; from TYPE material,69
Cortinarius violaceorubens G 00126909 ITS region; from TYPE material,64
Cortinarius virentophyllus MICH 10439 ITS region; from TYPE material,69
Cortinarius viridiflavus WTU J.F. Ammirati 11673 ITS region; from TYPE material,78
Cortinarius viridirubescens IB 19950688 ITS region; from TYPE material,69
Cortinarius viscilaetus PDD 71010 ITS region; from TYPE material,53
Cortinarius viscostriatus PDD 27272 ITS region; from TYPE material,51
Cortinarius viscoviridis PDD 27257 ITS region; from TYPE material,53
Cortinarius vitreopileatus PDD 27271 ITS region; from TYPE material,51
Cortinarius vixolivascens PC R. Henry 89.123 ITS region; from TYPE material,69
Cortinarius volvatus MICH 87 ITS region; from TYPE material,78
Cortinarius wahkiacus WTU M.Beug 09MWB111813 ITS region; from TYPE material,65
Cortinarius wiebeae MICH 8051 ITS region; from TYPE material,78
Cortinarius xenosmatoides PDD 103668 ITS region; from TYPE material,54
Corynelia uberata PREM 61207 ITS region; from TYPE material,23
Corynespora torulosa ITS region; from TYPE material,48
Cosmospora arxii CBS 748.69 ITS region; from TYPE material,3
Cosmospora cymosa CBS 762.69 ITS region; from TYPE material,3
Cosmospora henanensis CBS 124068 ITS region; from TYPE material,3
Cosmospora khandalensis IMI 112791 ITS region; from TYPE material,3
Cosmospora micropedis CBS 137814 ITS region; from TYPE material,3
Cosmospora stegonsporii CBS 122305 ITS region; from TYPE material,2
Cosmospora stilbohypoxyli CBS 137834 ITS region; from TYPE material,2
Cosmospora viridescens IMI 73377a ITS region; from TYPE material,2
Crassicarpon hotsonii CBS 389.93 ITS region; from TYPE material,4
Craterellus atratoides BRG TH9232 ITS region; from TYPE material,3
Crinitospora pulchra ITS region; from TYPE material,5
Crucellisporiopsis marquesiae ITS region; from TYPE material,1
Crucellisporium umtamvunae CMW 31068 ITS region; from TYPE material,29
Cryptoclypeus oxysporus HHUF 30507 ITS region; from TYPE material,1
Cryptoclypeus ryukyuensis HHUF 30509 ITS region; from TYPE material,1
Cryptocoryneum akitaense HHUF 30477 ITS region; from TYPE material,1
Cryptocoryneum brevicondensatum HHUF 30478 ITS region; from TYPE material,1
Cryptocoryneum congregatum HHUF 30479 ITS region; from TYPE material,1
Cryptocoryneum japonicum HHUF 30482 ITS region; from TYPE material,1
Cryptocoryneum longicondensatum HHUF 30486 ITS region; from TYPE material,1
Cryptocoryneum paracondensatum HHUF 30489 ITS region; from TYPE material,1
Cryptometrion aestuescens CBS 124014 ITS region; from TYPE material,1
Cryptosporella platyphylla CFCC 50466 ITS region; from TYPE material,1
Ctenomyces serratus CBS 187.61 ITS region; from TYPE material,36
Cucitella opali CBS 142405 ITS region; from TYPE material,26
Cucurbitaria oromediterranea CBS 142399 ITS region; from TYPE material,26
Curvicladiella cignea STE-U 1595 ITS region; from TYPE material,1
Curviclavula anemophila CBS 138123 ITS region; from TYPE material,19
Curvularia buchloes CBS 246.49 ITS region; from TYPE material,4
Curvularia caricae-papayae CBS 135941 ITS region; from TYPE material,4
Curvularia coicis CBS 192.29 ITS region; from TYPE material,4
Curvularia lunata CBS 730.96 ITS region; from TYPE material,4
Curvularia oryzae CBS 169.53 ITS region; from TYPE material,4
Curvularia perotidis CBS 350.90 ITS region; from TYPE material,4
Curvularia pisi CBS 190.48 ITS region; from TYPE material,4
Curvularia soli CBS 222.96 ITS region; from TYPE material,4
Curvularia subpapendorfii CBS 656.74 ITS region; from TYPE material,4
Curvularia tuberculata CBS 146.63 ITS region; from TYPE material,4
Cutaneotrichosporon cyanovorans CBS 11948 ITS region; from TYPE material,30
Cutaneotrichosporon haglerorum CBS 8902 ITS region; from TYPE material,52
Cyanodermella oleoligni CBS 140345 ITS region; from TYPE material,22
Cyanonectria buxi CBS 125551 ITS region; from TYPE material,2
Cyberlindnera americana CBS 5644 ITS region; from TYPE material,36
Cyberlindnera amylophila CBS 7020 ITS region; from TYPE material,10
Cyberlindnera bimundalis CBS 5642 ITS region; from TYPE material,15
Cyberlindnera euphorbiae CBS 8033 ITS region; from TYPE material,36
Cyberlindnera fabianii CBS 5640 ITS region; from TYPE material,10
Cyberlindnera jadinii CBS 1600 ITS region; from TYPE material,2
Cyberlindnera japonica CBS 7209 ITS region; from TYPE material,36
Cyberlindnera lachancei CBS 8557 ITS region; from TYPE material,58
Cyberlindnera maclurae CBS 8671 ITS region; from TYPE material,49
Cyberlindnera meyerae CBS 7076 ITS region; from TYPE material,36
Cyberlindnera mississippiensis CBS 7023 ITS region; from TYPE material,10
Cyberlindnera petersonii CBS 5555 ITS region; from TYPE material,10
Cyberlindnera samutprakarnensis CBS 12528 ITS region; from TYPE material,100
Cyclocybe erebioides MCVE 27720 ITS region; from TYPE material,1
Cyclothyriella rubronotata CBS 141486 ITS region; from TYPE material,23
Cylindrium algarvense ITS region; from TYPE material,11
Cylindrium purgamentum CPC 29580 ITS region; from TYPE material,1
Cylindrium syzygii ITS region; from TYPE material,6
Cylindrocarpon faginatum CBS 217.67 ITS region; from TYPE material,2
Cylindrocladiella addiensis CBS 143794 ITS region; from TYPE material,2
Cylindrocladiella australiensis CBS 129567 ITS region; from TYPE material,2
Cylindrocladiella clavata CBS 129564 ITS region; from TYPE material,2
Cylindrocladiella cymbiformis CBS 129553 ITS region; from TYPE material,2
Cylindrocladiella elegans CBS 338.92 ITS region; from TYPE material,2
Cylindrocladiella ellipsoidea CBS 129573 ITS region; from TYPE material,2
Cylindrocladiella hahajimaensis MAFF 238172 ITS region; from TYPE material,2
Cylindrocladiella hawaiiensis CBS 129569 ITS region; from TYPE material,2
Cylindrocladiella infestans ATCC 44816 ITS region; from TYPE material,2
Cylindrocladiella kurandica CBS 129577 ITS region; from TYPE material,2
Cylindrocladiella lageniformis CBS 340.92 ITS region; from TYPE material,2
Cylindrocladiella lanceolata CBS 129566 ITS region; from TYPE material,2
Cylindrocladiella longiphialidica CBS 129557 ITS region; from TYPE material,2
Cylindrocladiella microcylindrica ITS region; from TYPE material,2
Cylindrocladiella natalensis CBS 114943 ITS region; from TYPE material,2
Cylindrocladiella nederlandica CBS 152.91 ITS region; from TYPE material,2
Cylindrocladiella novae-zelandiae ATCC 44815 ITS region; from TYPE material,2
Cylindrocladiella parva ATCC 28272 ITS region; from reference material,2
Cylindrocladiella peruviana CPC 2404 ITS region; from TYPE material,2
Cylindrocladiella pseudocamelliae CBS 129555 ITS region; from TYPE material,2
Cylindrocladiella pseudohawaiiensis CBS 210.94 ITS region; from TYPE material,2
Cylindrocladiella pseudoinfestans ITS region; from TYPE material,2
Cylindrocladiella pseudoparva CBS 129560 ITS region; from TYPE material,2
Cylindrocladiella queenslandica CBS 129574 ITS region; from TYPE material,2
Cylindrocladiella stellenboschensis CBS 110668 ITS region; from TYPE material,2
Cylindrocladiella thailandica CBS 129571 ITS region; from TYPE material,2
Cylindrocladiella variabilis CBS 129561 ITS region; from TYPE material,2
Cylindrocladiella viticola ITS region; from TYPE material,2
Cylindrocladiella vitis ITS region; from TYPE material,3
Cylindrocladium clavatum ATCC 22833 ITS region; from TYPE material,2
Cylindrodendrum alicantinum CBS 139518 ITS region; from TYPE material,2
Cylindrodendrum hubeiense CBS 124071 ITS region; from TYPE material,2
Cymostachys thailandica ITS region; from TYPE material,2
Cyphellophora eucalypti CBS 124764 ITS region; from TYPE material,1
Cyphellophora gamsii CPC 25867 ITS region; from TYPE material,1
Cyphellophora guyanensis MUCL 43737 ITS region; from TYPE material,1
Cyphellophora laciniata ITS region; from TYPE material,19
Cyphellophora oxyspora CBS 698.73 ITS region; from TYPE material,1
Cyphellophora suttonii MUCL 44073 ITS region; from TYPE material,1
Cystobasidiopsis lophatheri CBS 11272 ITS region; from TYPE material,26
Cystobasidium calyptogenae CBS 9125 ITS region; from TYPE material,68
Cystobasidium laryngis CBS 2221 ITS region; from TYPE material,68
Cystobasidium minutum CBS 319 ITS region; from TYPE material,77
Cytospora prunicola MFLU 17-0995 ITS region; from TYPE material,4
Dacryobolus montanus IFP Yuan 5673 ITS region; from TYPE material,1
Dactylellina appendiculata CBS 206.64 ITS region; from TYPE material,29
Dactylellina arcuata CBS 174.89 ITS region; from TYPE material,29
Dactylonectria alcacerensis CBS 129087 ITS region; from TYPE material,8
Dactylonectria anthuriicola CBS 564.95 ITS region; from TYPE material,8
Dactylonectria estremocensis CBS 129085 ITS region; from TYPE material,8
Dactylonectria macrodidyma CBS 112615 ITS region; from TYPE material,2
Dactylonectria novozelandica CBS 113552 ITS region; from TYPE material,8
Dactylonectria torresensis CBS 129086 ITS region; from TYPE material,8
Daldinia korfii LIL Sir & Hladki 067 ITS region; from TYPE material,7
Darkera picea CPC 23897 ITS region; from TYPE material,80
Davidhawksworthia ilicicola CBS 734.94 ITS region; from TYPE material,1
Debaryomyces hansenii JCM 1990 ITS region; from TYPE material,4
Debaryomyces prosopidis JCM 9913 ITS region; from TYPE material,4
Debaryomyces psychrosporus CBS 11845 ITS region; from TYPE material,40
Debaryomyces singareniensis CBS 10405 ITS region; from TYPE material,40
Debaryomyces subglobosus JCM 1989 ITS region; from TYPE material,5
Debaryomyces udenii JCM 7855 ITS region; from TYPE material,4
Delonicicola siamense MFLUCC 15-0670 ITS region; from TYPE material,1
Dematiocladium celtidicola CBS 138002 ITS region; from TYPE material,1
Dematiohelicosporum guttulatum MFLU 17-1152 ITS region; from TYPE material,1
Dendrophoma cytisporoides CBS 223.95 ITS region; from TYPE material,5
Dendrostoma mali CFCC 52102 ITS region; from TYPE material,1
Dendrostoma osmanthi CFCC 52106 ITS region; from TYPE material,1
Dendrostoma quercinum CFCC 52103 ITS region; from TYPE material,1
Dendryphiella fasciculata MFLUCC 17-1074 ITS region; from TYPE material,3
Dendryphion europaeum CBS 137991 ITS region; from TYPE material,6
Dennisiomyces griseus K(M) 160882 ITS region; from TYPE material,65
Dermocybe alienata PDD 27180 ITS region; from TYPE material,51
Dermocybe cardinalis PDD 27174 ITS region; from TYPE material,51
Dermocybe egmontiana PDD 27177 ITS region; from TYPE material,51
Dermocybe icterinoides PDD 27184 ITS region; from TYPE material,53
Dermocybe largofulgens PDD 27181 ITS region; from TYPE material,53
Derxomyces boekhoutii CGMCC 2.3758 ITS region; from TYPE material,67
Derxomyces hainanensis CGMCC AS 2.3467 ITS region; from TYPE material,77
Derxomyces linzhiensis CGMCC 2.2668 ITS region; from TYPE material,67
Derxomyces pseudocylindrica CBS 10826 ITS region; from TYPE material,32
Derxomyces qinlingensis CGMCC AS 2.2446 ITS region; from TYPE material,77
Derxomyces simaoensis CGMCC 2.3571 ITS region; from TYPE material,67
Derxomyces wuzhishanensis CGMCC AS 2.3760 ITS region; from TYPE material,77
Derxomyces yunnanensis CGMCC AS 2.3562 ITS region; from TYPE material,77
Devriesia acadiensis DAOM 232219 ITS region; from TYPE material,1
Devriesia compacta CBS 118294 ITS region; from TYPE material,1
Devriesia shelburniensis DAOM 226676 ITS region; from TYPE material,1
Devriesia tardicrescens CBS 128770 ITS region; from TYPE material,4
Devriesia thermodurans DAOM 225330 ITS region; from TYPE material,1
Diaporthe acaciarum ITS region; from TYPE material,1
Diaporthe acericola MFLUCC 17-0956 ITS region; from TYPE material,1
Diaporthe acutispora CGMCC 3.18285 ITS region; from TYPE material,1
Diaporthe alleghaniensis CBS 495.72 ITS region; from TYPE material,1
Diaporthe alnea CBS 146.46 ITS region; from TYPE material,1
Diaporthe ambigua ITS region; from TYPE material,1
Diaporthe amygdali CBS 126679 ITS region; from TYPE material,1
Diaporthe anacardii CBS 720.97 ITS region; from TYPE material,1
Diaporthe angelicae CBS 111592 ITS region; from TYPE material,1
Diaporthe arctii CBS 139280 ITS region; from TYPE material,1
Diaporthe arengae CBS 114979 ITS region; from TYPE material,1
Diaporthe aseana MFLUCC 12-0299a ITS region; from TYPE material,1
Diaporthe aspalathi ITS region; from TYPE material,1
Diaporthe australafricana ITS region; from TYPE material,1
Diaporthe baccae CBS 136972 ITS region; from TYPE material,1
Diaporthe batatas CBS 122.21 ITS region; from TYPE material,1
Diaporthe beilharziae BRIP 54792 ITS region; from TYPE material,5
Diaporthe betulae CFCC 50469 ITS region; from TYPE material,1
Diaporthe betulicola CFCC 51128 ITS region; from TYPE material,1
Diaporthe bicincta CBS 121004 ITS region; from TYPE material,1
Diaporthe biconispora CGMCC 3.17252 ITS region; from TYPE material,1
Diaporthe biguttulata CGMCC 3.17248 ITS region; from TYPE material,1
Diaporthe biguttusis CGMCC 3.17081 ITS region; from TYPE material,1
Diaporthe cassines ITS region; from TYPE material,1
Diaporthe celastrina CBS 139.27 ITS region; from TYPE material,1
Diaporthe celeris ITS region; from TYPE material,1
Diaporthe charlesworthii BRIP 54884m ITS region; from TYPE material,5
Diaporthe cichorii MFLUCC 17-1023 ITS region; from TYPE material,1
Diaporthe cissampeli ITS region; from TYPE material,1
Diaporthe citri CBS 135422 ITS region; from TYPE material,5
Diaporthe crotalariae CBS 162.33 ITS region; from TYPE material,1
Diaporthe cucurbitae DAOM 42078 ITS region; from TYPE material,1
Diaporthe cuppatea CBS 117499 ITS region; from TYPE material,1
Diaporthe cynaroidis CBS 122676 ITS region; from TYPE material,1
Diaporthe diospyricola ITS region; from TYPE material,5
Diaporthe discoidispora CGMCC 3.17255 ITS region; from TYPE material,1
Diaporthe dorycnii MFLUCC 17-1015 ITS region; from TYPE material,1
Diaporthe elaeagni-glabrae CGMCC 3.18287 ITS region; from TYPE material,1
Diaporthe ellipicola CGMCC 3.17084 ITS region; from TYPE material,1
Diaporthe endophytica CBS 133811 ITS region; from TYPE material,1
Diaporthe eres CBS 138594 ITS region; from TYPE material,1
Diaporthe eucalyptorum CBS 132525 ITS region; from TYPE material,5
Diaporthe foeniculina CBS 111553 ITS region; from TYPE material,1
Diaporthe fraxini-angustifoliae BRIP 54781 ITS region; from TYPE material,5
Diaporthe fusicola CGMCC 3.17087 ITS region; from TYPE material,1
Diaporthe ganjae CBS 180.91 ITS region; from TYPE material,1
Diaporthe garethjonesii MFLUCC 12-0542A ITS region; from TYPE material,1
Diaporthe goulteri BRIP 55657a ITS region; from TYPE material,4
Diaporthe gulyae BRIP 54025 ITS region; from TYPE material,1
Diaporthe helianthi CBS 592.81 ITS region; from TYPE material,1
Diaporthe hongkongensis CBS 115448 ITS region; from TYPE material,1
Diaporthe infecunda CBS 133812 ITS region; from TYPE material,1
Diaporthe kochmanii BRIP 54033 ITS region; from TYPE material,1
Diaporthe kongii BRIP 54031 ITS region; from TYPE material,1
Diaporthe limonicola CPC 28200 ITS region; from TYPE material,1
Diaporthe litchicola BRIP 54900 ITS region; from TYPE material,5
Diaporthe lithocarpus CGMCC 3.15175 ITS region; from TYPE material,1
Diaporthe litoricola MFLUCC 17-1657 ITS region; from TYPE material,1
Diaporthe longicolla ATCC 60325 ITS region; from TYPE material,1
Diaporthe longispora CBS 194.36 ITS region; from TYPE material,3
Diaporthe lonicerae MFLUCC 17-0963 ITS region; from TYPE material,1
Diaporthe lusitanicae CBS 123213 ITS region; from TYPE material,1
Diaporthe macintoshii BRIP 55064a ITS region; from TYPE material,5
Diaporthe mahothocarpus CGMCC 3.15181 ITS region; from TYPE material,1
Diaporthe malorum CBS 142383 ITS region; from TYPE material,1
Diaporthe maritima DAOM 695742 ITS region; from TYPE material,1
Diaporthe masirevicii BRIP 57892a ITS region; from TYPE material,5
Diaporthe mayteni CBS 133185 ITS region; from TYPE material,1
Diaporthe maytenicola ITS region; from TYPE material,1
Diaporthe melitensis CPC 27873 ITS region; from TYPE material,1
Diaporthe melonis CBS 507.78 ITS region; from TYPE material,1
Diaporthe middletonii BRIP 54884e ITS region; from TYPE material,5
Diaporthe miriciae BRIP 54736j ITS region; from TYPE material,5
Diaporthe multigutullata CGMCC 3.17258 ITS region; from TYPE material,1
Diaporthe musigena CBS 129519 ITS region; from TYPE material,1
Diaporthe myracrodruonis URM 7972 ITS region; from TYPE material,1
Diaporthe neoarctii CBS 109490 ITS region; from TYPE material,1
Diaporthe nothofagi BRIP 54801 ITS region; from TYPE material,5
Diaporthe novem CBS 127270 ITS region; from TYPE material,1
Diaporthe obtusifoliae CPC 32336 ITS region; from TYPE material,1
Diaporthe oculi HHUF 30565 ITS region; from TYPE material,1
Diaporthe ovalispora CGMCC 3.17256 ITS region; from TYPE material,1
Diaporthe ovoicicola CGMCC 3.17092 ITS region; from TYPE material,1
Diaporthe oxe CBS 133186 ITS region; from TYPE material,1
Diaporthe pascoei BRIP 54847 ITS region; from TYPE material,5
Diaporthe passiflorae CBS 132527 ITS region; from TYPE material,4
Diaporthe passifloricola ITS region; from TYPE material,1
Diaporthe perjuncta CBS 109745 ITS region; from TYPE material,1
Diaporthe pescicola MFLUCC 16-0105 ITS region; from TYPE material,1
Diaporthe phragmitis ITS region; from TYPE material,1
Diaporthe podocarpi-macrophyll CGMCC 3.18281 ITS region; from TYPE material,1
Diaporthe pseudomangiferae CBS 101339 ITS region; from TYPE material,1
Diaporthe pseudooculi HHUF 30617 ITS region; from TYPE material,1
Diaporthe pseudophoenicicola CBS 462.69 ITS region; from TYPE material,1
Diaporthe psoraleae ITS region; from TYPE material,5
Diaporthe psoraleae-pinnatae ITS region; from TYPE material,4
Diaporthe pterocarpicola MFLUCC 10-0580a ITS region; from TYPE material,1
Diaporthe pyracanthae CBS 142384 ITS region; from TYPE material,1
Diaporthe raonikayaporum CBS 133182 ITS region; from TYPE material,1
Diaporthe rosicola MFLU 17-0646 ITS region; from TYPE material,1
Diaporthe rostrata CFCC 50062 ITS region; from TYPE material,1
Diaporthe saccarata CBS 116311 ITS region; from TYPE material,1
Diaporthe sackstonii BRIP 54669b ITS region; from TYPE material,5
Diaporthe salicicola BRIP 54825 ITS region; from TYPE material,5
Diaporthe schini CBS 133181 ITS region; from TYPE material,1
Diaporthe sclerotioides CBS 296.67 ITS region; from TYPE material,1
Diaporthe sennae CFCC 51636 ITS region; from TYPE material,1
Diaporthe sennicola CFCC 51634 ITS region; from TYPE material,1
Diaporthe sojae CBS 139282 ITS region; from TYPE material,1
Diaporthe spartinicola ITS region; from TYPE material,1
Diaporthe stewartii CBS 193.36 ITS region; from TYPE material,1
Diaporthe subclavata CGMCC 3.17257 ITS region; from TYPE material,1
Diaporthe taoicola MFLUCC 16-0117 ITS region; from TYPE material,1
Diaporthe tectonendophytica MFLUCC 13-0471 ITS region; from TYPE material,1
Diaporthe tectonigena MFLUCC 12-0767 ITS region; from TYPE material,1
Diaporthe terebinthifolii CBS 133180 ITS region; from TYPE material,1
Diaporthe ternstroemia CGMCC 3.15183 ITS region; from TYPE material,1
Diaporthe toxica CBS 534.93 ITS region; from TYPE material,1
